,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
53498,4870,4719,2.0,93.399,0.09897512,3.135464,0.02169661,1.108336,0.6865373,-0.5175046,2.703734,0.0004785343,0.9977544,0.2573886,0.7959422
53510,4882,3780,3.0,92.2231,0.1294584,2.639172,0.02041511,1.151282,0.7834279,-1.180438,2.819434,-0.0001036343,0.9310185,0.2452389,0.7954712
53519,4891,862,1.0,90.0432,0.1073156,3.281286,0.02436053,0.9876309,0.7624954,-0.6645847,2.697942,-4.922954e-06,1.062142,0.2275893,0.8617178
53523,4895,2813,1.0,90.7678,0.1598252,2.583389,0.02170758,0.902247,0.8000279,-0.4830437,2.254941,0.0001305016,1.122641,0.2846316,0.7818072
53524,4896,4756,1.0,91.5208,0.1598252,2.583389,0.02170758,0.902247,0.8000279,-0.4830437,2.069306,0.0001350407,1.180546,0.2846316,0.7818072
53528,4900,514,1.0,90.1187,0.1744315,2.34652,0.02080207,0.9605555,0.8132602,-0.3298703,2.160602,0.000107801,1.120629,0.2961597,0.7594629
53529,4901,1328,2.0,91.569,0.1285125,2.945602,0.01987992,1.085665,0.7922952,-0.03067928,2.176243,0.0001016462,1.093705,0.2374208,0.9005542
53530,4902,4975,8.0,89.9178,0.1285125,2.945602,0.01987992,1.085665,0.7922952,-0.03067928,2.239807,0.0001377956,0.9639941,0.2374208,0.9005542
53533,4905,760,1.0,90.5209,0.131325,2.817776,0.02019819,1.049743,0.7700124,-0.1253227,2.267643,-0.0001027633,1.1757,0.256641,0.8347566
53536,4908,1312,3.0,90.7031,0.09489351,3.459342,0.02082917,0.9222535,0.6991459,-0.4374214,2.615581,-4.763598e-05,1.126363,0.2380639,0.857171
53539,4911,3762,7.0,90.4606,0.09489351,3.459342,0.02082917,0.9222535,0.6991459,-0.4374214,2.657961,-4.202453e-05,0.9871565,0.2380639,0.857171
53540,4912,3929,1.0,91.3379,0.09489351,3.459342,0.02082917,0.9222535,0.6991459,-0.4374214,2.954839,8.255113e-06,0.9879452,0.2380639,0.857171
53541,4913,4573,7.0,91.841,0.09489351,3.459342,0.02082917,0.9222535,0.6991459,-0.4374214,2.915273,-9.636866e-05,0.9166547,0.2380639,0.857171
53544,4916,392,2.0,91.1311,0.08284373,3.714229,0.02124704,1.112146,0.7392756,-0.4670335,2.405549,-0.0001356805,1.090921,0.1916367,0.9518996
53545,4917,712,7.0,91.141,0.07032812,3.942937,0.02164365,1.103865,0.6914956,-0.684598,2.444851,-0.0001262894,1.097808,0.1936898,0.9238933
53552,4924,149,2.0,91.5491,0.07641314,3.847786,0.01913908,1.027361,0.6787736,-1.337792,2.341695,0.0002274252,0.9942729,0.2087896,0.934892
53558,4930,4682,4.0,92.4469,0.1326546,2.493584,0.01960016,1.222491,0.7139703,-1.026836,2.074233,6.377463e-05,1.200037,0.2999468,0.7603773
53565,4937,2114,3.0,92.1331,0.1270432,2.686464,0.02465114,1.143504,0.7080582,-0.2162079,2.446399,0.0001258721,1.307011,0.3038587,0.7531026
53566,4938,4004,1.0,93.0569,0.1270432,2.686464,0.02465114,1.143504,0.7080582,-0.2162079,2.577312,0.0003588639,1.208277,0.3038587,0.7531026
53568,4940,1355,11.0,90.8273,0.1270432,2.686464,0.02465114,1.143504,0.7080582,-0.2162079,2.714362,0.0002586996,1.097676,0.3038587,0.7531026
53580,4952,508,1.0,90.4096,0.2266329,1.702006,0.02362571,1.027252,0.8149464,-0.09733588,2.806843,0.000144837,1.043732,0.3777873,0.6460561
53582,4954,1807,4.0,91.0292,0.2266329,1.702006,0.02362571,1.027252,0.8149464,-0.09733588,3.027895,-3.196951e-05,0.883383,0.3777873,0.6460561
53583,4955,4838,1.0,90.6961,0.2116186,2.005826,0.02256417,0.937832,0.8052367,-0.334648,3.111077,-1.845918e-05,0.8853938,0.3621601,0.6941474
53591,4963,2657,7.0,90.806,0.2322187,1.824884,0.02452751,0.9550335,0.792551,0.2834112,2.788928,4.024614e-05,1.141645,0.4097679,0.6594013
53597,4969,1915,8.0,89.8761,0.2273045,1.74126,0.02569324,0.9177154,0.7065754,0.06946567,2.190599,-9.802091e-05,0.9769461,0.5080471,0.5851667
53600,4972,2864,8.0,90.9874,0.2273045,1.74126,0.02569324,0.9177154,0.7065754,0.06946567,2.017475,-0.0002707968,1.166086,0.5080471,0.5851667
53608,4980,4861,7.0,89.7267,0.216678,1.940303,0.02043925,0.9168575,0.7995151,-0.4456054,2.096216,-0.0001548879,1.096222,0.3719529,0.6797173
53610,4982,4149,2.0,90.4599,0.1614495,2.235027,0.02221202,1.157125,0.7709893,-0.7196493,2.034351,-0.0001555077,1.106798,0.3100572,0.7372356
53613,4985,3456,2.0,90.7155,0.1109858,3.123617,0.02091497,1.035616,0.7517105,-1.208988,2.728205,-5.664084e-05,0.9678066,0.2345642,0.8541028
53614,4986,1284,1.0,92.1493,0.1523973,2.248297,0.02160679,1.189524,0.7261802,-0.647876,2.604431,-8.226902e-05,0.9523627,0.3311886,0.7158154
53616,4988,2346,2.0,91.0516,0.128434,2.473785,0.01942957,1.158161,0.7055633,-0.5683186,2.691077,-7.474748e-05,0.9306591,0.2983164,0.7144997
53618,4990,3049,1.0,92.0544,0.1295016,2.483493,0.02018873,1.216333,0.7370394,-0.3116171,2.837498,-0.0001902741,0.9206117,0.2767433,0.7469925
53620,4992,3105,1.0,92.3834,0.1295016,2.483493,0.02018873,1.216333,0.7370394,-0.3116171,2.81827,-0.0001917983,0.8888485,0.2767433,0.7469925
53621,4993,3347,2.0,91.366,0.1292312,2.61837,0.01949321,1.14972,0.7096282,-0.2986344,2.876186,-0.0001851171,0.8820932,0.296618,0.7692043
53622,4994,3152,10.0,90.6537,0.1899377,2.027987,0.01882525,0.9653119,0.7501069,-0.09408871,2.882923,-0.0001873794,0.8809102,0.3721732,0.6728739
53629,5001,1917,4.0,90.5224,0.1903333,2.187099,0.02037064,0.936434,0.7775512,0.2023995,2.513634,-0.0002015002,0.9733983,0.349575,0.7202654
53632,5004,4343,3.0,92.2747,0.1849927,2.16177,0.01992678,0.8380251,0.7338662,0.3651716,2.641979,5.994382e-05,0.9458488,0.3816915,0.6604739
53639,5011,1877,2.0,91.1783,0.1643265,2.368335,0.02191053,0.8742977,0.7060274,-0.3473171,2.366902,-0.0002188267,0.9793695,0.3749059,0.6822394
53641,5013,4360,2.0,91.3434,0.1643265,2.368335,0.02191053,0.8742977,0.7060274,-0.3473171,2.160522,-0.0001599161,0.9408199,0.3749059,0.6822394
53644,5016,3325,2.0,92.0571,0.2095948,1.878371,0.02163671,0.7205373,0.6687989,-0.5705481,2.649253,0.0001683206,0.9841862,0.5183988,0.5576643
53647,5019,1675,1.0,92.8444,0.2011043,1.998892,0.02240039,0.7848547,0.7175042,-0.692772,2.319918,-0.0001306551,0.8146578,0.4353992,0.6066445
53648,5020,551,4.0,92.4716,0.1558951,2.787275,0.02317614,0.8993143,0.7749152,-0.8517177,2.273468,-0.0001371281,0.82647,0.2992794,0.8370476
53654,5026,3091,2.0,90.7375,0.1279485,2.728063,0.02403645,1.161286,0.7715739,-0.5254728,2.314576,-0.0002256609,1.020734,0.2563788,0.8023215
53655,5027,3787,5.0,90.6901,0.1333622,2.583174,0.02360871,1.130768,0.7339862,-0.6507517,2.349753,-0.0002194081,1.022998,0.2925646,0.7481049
53657,5029,538,2.0,90.6524,0.1333622,2.583174,0.02360871,1.130768,0.7339862,-0.6507517,2.197023,-0.0001855928,1.134277,0.2925646,0.7481049
53659,5031,1660,2.0,91.0338,0.114843,2.988487,0.02463483,1.118635,0.7813717,-0.8058515,2.51447,-0.0001726512,1.016432,0.2295044,0.8294109
53662,5034,2974,8.0,90.4223,0.1576769,2.713216,0.02502025,0.8081517,0.7446776,-0.4918541,2.608675,-0.0001305238,0.9767377,0.330616,0.7640008
53663,5035,353,2.0,90.896,0.1789483,2.430118,0.02292434,0.8029509,0.7749104,-0.5225262,2.595476,-0.0001418358,0.9820274,0.3372548,0.7266149
53666,5038,4418,10.0,90.0105,0.2026506,1.825148,0.02468366,0.988534,0.7216768,0.02603717,2.772734,8.75721e-05,1.004819,0.4377319,0.6046086
53667,5039,1151,4.0,89.8939,0.2026506,1.825148,0.02468366,0.988534,0.7216768,0.02603717,2.833106,7.891147e-05,0.9838494,0.4377319,0.6046086
53670,5042,4373,1.0,90.959,0.1825702,2.055613,0.02367425,1.053726,0.7486202,0.06002338,2.236565,0.000296247,0.9337211,0.369159,0.6747306
53671,5043,854,6.0,90.918,0.1825702,2.055613,0.02367425,1.053726,0.7486202,0.06002338,2.008411,0.000169407,0.9653439,0.369159,0.6747306
53672,5044,2922,5.0,90.4786,0.167224,2.340939,0.02129588,0.9478994,0.7636571,-0.251282,2.104362,0.000181257,0.9689646,0.3243708,0.7199666
53673,5045,4926,1.0,90.0634,0.1727966,2.327577,0.02212402,0.9153532,0.7436526,-0.2803111,2.113946,0.0001864001,0.9715694,0.353631,0.7085122
53675,5047,4183,5.0,90.6455,0.1591248,2.437731,0.01919407,0.8612289,0.7125554,-0.705501,2.213329,0.0001968814,0.9789695,0.3524731,0.7051256
53682,5054,1966,1.0,91.2048,0.1670304,2.450995,0.01983061,0.8834389,0.7378049,-0.8043334,2.710358,-0.0001583752,0.9064204,0.3444531,0.739122
53687,5059,3822,2.0,90.761,0.1626202,2.468518,0.02097746,0.9449201,0.7346062,-0.5075627,2.053343,-8.89727e-05,1.001062,0.3414121,0.7479132
53689,5061,4495,4.0,91.1056,0.1339378,2.713653,0.01991868,0.9503039,0.7175943,-0.4854439,2.223785,-8.832968e-05,1.165081,0.3000353,0.7571624
53691,5063,3076,2.0,91.1335,0.1099825,3.079878,0.01918427,0.9820174,0.7079902,-0.6530471,2.250767,-8.632995e-05,1.16815,0.2589744,0.8148189
53695,5067,2394,3.0,92.5893,0.1015742,3.240071,0.02148092,1.026832,0.7501838,-0.9783579,2.727454,-0.0003635848,0.9992976,0.219802,0.8433136
53697,5069,766,2.0,93.2296,0.1299775,2.587954,0.02212327,1.12275,0.7241938,-0.410551,2.88197,-0.0004537792,1.051652,0.291244,0.7403273
53700,5072,2373,4.0,92.2811,0.1102124,3.063893,0.02366371,1.148762,0.7491331,-0.443788,2.615376,-0.0003136179,1.170727,0.2397009,0.8461891
53703,5075,2118,1.0,91.9849,0.1220487,2.845687,0.02373832,1.10864,0.7652363,-0.7784748,2.339975,-0.0003061842,1.159864,0.2500589,0.8039531
53706,5078,1259,5.0,91.1714,0.1368556,2.436824,0.02540992,1.169093,0.7299816,-0.1921286,2.541206,-5.213925e-05,0.9298288,0.3057193,0.7088429
53707,5079,507,3.0,90.5615,0.1399969,2.709376,0.02249191,1.062778,0.7374669,-0.4473574,2.623313,-4.943943e-05,0.9374371,0.2999553,0.8050117
53708,5080,4592,5.0,90.4978,0.1399969,2.709376,0.02249191,1.062778,0.7374669,-0.4473574,2.572269,-5.264195e-05,0.9228455,0.2999553,0.8050117
53709,5081,1048,2.0,90.4055,0.158292,2.526936,0.02110938,0.9479373,0.7383835,-0.07386428,2.627701,-5.020339e-05,0.8967831,0.3302314,0.7596759
53712,5084,704,4.0,92.6652,0.07184185,4.161578,0.02102641,0.8332366,0.750785,-1.018513,3.039548,-7.372232e-05,0.9293993,0.1658968,0.9684295
53715,5087,3013,3.0,94.0699,0.07184185,4.161578,0.02102641,0.8332366,0.750785,-1.018513,2.289718,-7.265803e-05,0.9131027,0.1658968,0.9684295
53723,5095,2917,8.0,89.7876,0.08885645,3.829318,0.02184935,1.02493,0.8178961,-0.8977865,2.361929,-7.624541e-05,0.9737541,0.1664538,1.034727
53727,5099,2168,7.0,91.2533,0.09163303,3.697157,0.02143953,0.9503253,0.7876745,-0.4418362,2.442128,-0.0001221108,0.9902381,0.1832866,0.9604505
53729,5101,1240,1.0,91.9288,0.1344117,3.037863,0.02226366,0.9179897,0.7562987,0.2113689,2.41441,-0.0001288291,0.960978,0.27504,0.8746089
53733,5105,4295,10.0,92.3654,0.1135908,3.218256,0.02340073,0.909985,0.7442409,0.4300283,3.071112,-0.0001529203,1.098264,0.2484871,0.8447283
53734,5106,4767,1.0,92.5918,0.1089341,3.109448,0.02293949,0.9218293,0.6991645,-0.1377226,3.100608,-0.0001438483,1.124157,0.2710911,0.7761269
53741,5113,4461,4.0,93.8695,0.2174728,1.882576,0.02513407,0.7918301,0.7465917,0.2494506,2.883439,0.0001859393,1.187273,0.4364036,0.593461
53743,5115,4123,1.0,91.3187,0.2009725,2.277462,0.02518236,0.7490358,0.7693239,0.1010419,2.933612,0.0002055828,1.059581,0.3831975,0.6875421
53744,5116,4372,4.0,92.0305,0.2009725,2.277462,0.02518236,0.7490358,0.7693239,0.1010419,2.496734,0.0002815974,1.024995,0.3831975,0.6875421
53749,5121,3739,2.0,90.7404,0.2090939,2.289824,0.02385158,0.7441902,0.8004611,-0.543273,2.41132,0.0002247959,1.074472,0.3645634,0.7166894
53751,5123,3506,1.0,91.9335,0.2100966,2.056468,0.0231232,0.7184598,0.7540228,-0.5111587,2.366031,6.123372e-05,0.9932649,0.4113336,0.6251246
53753,5125,3170,3.0,91.2606,0.1683071,2.534659,0.02252308,0.7984432,0.7694325,-1.036277,2.119756,1.213743e-05,1.078439,0.3234219,0.739516
53755,5127,2728,1.0,90.1383,0.1415286,2.575356,0.02294948,1.036147,0.7286476,-0.6147832,2.241047,-0.0001843974,0.9383972,0.3110072,0.7439964
53756,5128,3621,3.0,90.205,0.1415286,2.575356,0.02294948,1.036147,0.7286476,-0.6147832,2.361359,-0.0001566498,0.9066501,0.3110072,0.7439964
53757,5129,4427,6.0,90.9665,0.118464,2.848251,0.02213886,1.064721,0.7113776,-0.3579399,2.395904,-0.0001562411,0.8829496,0.2791122,0.7698625
53773,5145,837,3.0,95.0424,0.1465911,2.601795,0.02010059,0.8264481,0.7342839,-0.2201512,2.733611,0.0002926085,0.7323997,0.3103566,0.7206738
53780,5152,2647,10.0,93.6153,0.1025324,3.616943,0.01973416,0.7590822,0.7640397,-0.6812288,2.023834,0.0002474216,0.882627,0.2105513,0.9402934
53781,5153,3961,1.0,93.4904,0.1025324,3.616943,0.01973416,0.7590822,0.7640397,-0.6812288,2.029883,0.0002642941,0.9038009,0.2105513,0.9402934
53782,5154,2997,9.0,94.3121,0.1025324,3.616943,0.01973416,0.7590822,0.7640397,-0.6812288,2.07493,0.0001649052,0.9544926,0.2105513,0.9402934
53790,5162,550,29.0,91.3713,0.1275966,2.646982,0.01907171,1.192802,0.7548346,-0.06619626,2.453561,-0.0002884458,1.074249,0.2585448,0.8069464
53793,5165,2129,2.0,91.7208,0.1414252,2.481723,0.01966288,1.162954,0.8060172,-0.1003204,2.416464,-0.0001230572,1.083155,0.2489476,0.7949858
53796,5168,2302,1.0,90.7204,0.1066859,3.264185,0.0191643,1.106284,0.8127452,-0.09285049,2.554705,7.085546e-05,1.060052,0.1914972,0.9483449
53799,5171,2133,1.0,93.8792,0.1443785,2.48786,0.01951212,1.122413,0.7921573,-0.1310648,2.082689,0.0004959712,1.038813,0.2622013,0.7888193
53800,5172,1898,2.0,92.6522,0.1443785,2.48786,0.01951212,1.122413,0.7921573,-0.1310648,2.161739,0.00042426,1.041802,0.2622013,0.7888193
53807,5179,1532,1.0,91.9143,0.1252348,2.679493,0.02227767,1.146613,0.6959618,-0.3096141,2.739097,0.0002739469,1.040161,0.3058794,0.7545134
53808,5180,1790,4.0,91.9271,0.08309038,3.654908,0.02237866,1.19457,0.7690158,-1.004538,2.720609,0.0002730644,1.082973,0.1794315,0.9551058
53810,5182,4197,3.0,92.331,0.07892713,3.926339,0.02375941,1.129954,0.784922,-1.127405,2.313098,0.0003693022,1.12251,0.1677167,1.011658
53817,5189,3057,9.0,92.1047,0.08695315,3.633582,0.02414473,1.145934,0.7590473,-0.9773563,2.88792,0.0003141911,0.9512608,0.1939451,0.9408189
53819,5191,1083,1.0,90.9262,0.08695315,3.633582,0.02414473,1.145934,0.7590473,-0.9773563,2.684155,0.0001816767,0.9144272,0.1939451,0.9408189
53822,5194,1641,1.0,93.2832,0.07348936,3.915577,0.02428122,1.182058,0.8040664,-1.88245,2.92511,0.0001411051,1.022984,0.1522216,0.9695758
53823,5195,4324,1.0,93.5308,0.08593582,3.525923,0.02401492,1.273756,0.8112111,-1.545643,2.86375,0.0001262805,1.009547,0.1680611,0.949136
53824,5196,650,1.0,93.822,0.08593582,3.525923,0.02401492,1.273756,0.8112111,-1.545643,3.039662,0.000118636,1.002808,0.1680611,0.949136
53827,5199,1187,1.0,92.6705,0.08300565,3.711795,0.02326038,1.156566,0.808032,-1.831432,2.648934,-0.0002019304,0.9734093,0.1637427,0.9657544
53832,5204,3589,9.0,92.4693,0.08546675,3.75906,0.02237352,1.083486,0.8190468,-1.890607,2.795849,-5.820644e-05,1.175791,0.1617148,0.9897789
53833,5205,50,4.0,92.904,0.08546675,3.75906,0.02237352,1.083486,0.8190468,-1.890607,2.853177,0.0002382858,1.125268,0.1617148,0.9897789
53836,5208,3744,1.0,94.2618,0.1574239,2.359938,0.02186802,0.954063,0.7498437,-1.539656,2.879636,0.0002434427,1.105234,0.3200197,0.6976284
53844,5216,1011,1.0,90.8808,0.117698,2.831046,0.02418764,1.144856,0.7198216,-0.09055724,2.819198,0.0002032713,0.9872028,0.2750781,0.7758083
53845,5217,3579,8.0,91.9999,0.117698,2.831046,0.02418764,1.144856,0.7198216,-0.09055724,3.013256,0.0002989155,1.153231,0.2750781,0.7758083
53847,5219,1483,2.0,93.9867,0.117698,2.831046,0.02418764,1.144856,0.7198216,-0.09055724,2.81805,0.0004546025,1.109742,0.2750781,0.7758083
53851,5223,3926,12.0,93.1143,0.1525142,1.928877,0.02555638,1.193411,0.6826661,0.1360674,2.891012,7.311261e-05,1.086972,0.3834808,0.5810049
53857,5229,3966,3.0,91.069,0.108321,2.822698,0.02207656,1.156704,0.6627966,-0.3412441,2.982238,-4.036706e-05,0.8840791,0.2982971,0.7295163
53859,5231,2749,1.0,93.104,0.1288917,2.244791,0.02153569,1.130518,0.6465707,-0.4583185,2.869678,-8.057488e-05,0.9069485,0.3613687,0.6036082
53863,5235,4233,1.0,91.6622,0.1457521,2.110856,0.02153191,1.141087,0.6502473,-0.1795863,2.536529,-0.0003064037,0.9698306,0.3971608,0.6119215
53867,5239,2076,8.0,89.988,0.124147,2.716977,0.02039633,1.112627,0.6993127,-0.3534664,2.037402,-0.0002156064,0.9752221,0.2968836,0.7659369
53868,5240,2409,7.0,89.964,0.179216,1.994523,0.0211498,1.024914,0.6598061,-0.1412423,2.02656,-0.0002162623,0.9726689,0.4617267,0.6210113
53873,5245,4164,5.0,95.4969,0.1705003,1.794345,0.01904131,1.089363,0.7251136,-0.9493165,2.291922,-0.0003796578,0.9643109,0.3617144,0.5912846
53880,5252,2138,6.0,91.5041,0.0998335,3.246202,0.01912592,1.090154,0.7508772,-1.381052,2.114651,8.616755e-05,1.122883,0.212132,0.876392
53888,5260,3697,1.0,93.2279,0.1303947,2.643787,0.02049469,1.06161,0.6402442,-0.9707115,2.311637,0.0001530121,1.015622,0.3696727,0.7258798
53898,5270,1032,3.0,92.7222,0.1597017,2.117993,0.02027932,1.11162,0.7503193,0.1544726,2.83238,8.994782e-05,0.8436698,0.3208382,0.6785902
53899,5271,224,3.0,91.0104,0.1576921,2.594832,0.01945191,0.8867198,0.8152847,-0.5911239,2.923212,0.0001105661,0.8815237,0.2674757,0.7901054
53903,5275,3103,5.0,91.1745,0.1743963,2.24745,0.02110229,0.9368159,0.8128744,-0.9260555,2.638283,9.948753e-05,0.9488954,0.2968419,0.7127478
53906,5278,281,5.0,92.6627,0.1743963,2.24745,0.02110229,0.9368159,0.8128744,-0.9260555,2.101033,-0.0002787202,1.126373,0.2968419,0.7127478
53910,5282,460,2.0,93.9209,0.1333958,2.797214,0.01884837,0.9158186,0.7153349,-1.474081,2.242986,-0.0002590839,1.132868,0.2987827,0.7824441
53911,5283,2613,1.0,93.2355,0.1333958,2.797214,0.01884837,0.9158186,0.7153349,-1.474081,2.173559,-0.0001413414,1.143459,0.2987827,0.7824441
53914,5286,2232,1.0,92.1015,0.1134707,2.949025,0.01912892,0.9910668,0.7250129,-1.565098,2.357457,0.0002223556,1.012303,0.2534868,0.7860564
53915,5287,545,8.0,92.8172,0.1134707,2.949025,0.01912892,0.9910668,0.7250129,-1.565098,2.688359,0.0002071057,1.034654,0.2534868,0.7860564
53919,5291,1458,7.0,91.5375,0.1308502,2.824051,0.01974392,0.9834127,0.7320564,-1.17676,2.638342,0.0001345995,1.014055,0.2822101,0.8045055
53924,5296,333,5.0,92.4617,0.1209631,2.923221,0.01880983,0.9460735,0.6820968,-1.183833,2.462264,-0.0001382856,1.162532,0.3018059,0.7861628
53927,5299,4685,2.0,91.668,0.1540416,2.615853,0.02024599,0.8332152,0.7419258,-1.167858,2.173943,0.0001646167,1.059648,0.3177955,0.7496178
53931,5303,763,1.0,92.1656,0.1878932,2.076258,0.02129398,0.7957363,0.7199161,-0.7965462,2.34469,6.725707e-05,1.001331,0.4048615,0.6175579
53936,5308,2071,1.0,91.6522,0.1722056,2.350492,0.02264076,0.794323,0.6742225,-0.6796896,2.443342,-0.0001781616,1.128414,0.4300502,0.659736
53939,5311,2938,3.0,92.1151,0.1550999,2.596292,0.022236,0.7823888,0.7234529,-0.6947891,2.449761,-0.0001769909,1.12621,0.3400562,0.715811
53950,5322,2523,1.0,92.0253,0.139027,2.693567,0.02063898,0.8204087,0.719165,-0.9752678,2.191688,-2.086527e-06,1.082601,0.3099587,0.7238692
53953,5325,4017,2.0,92.2413,0.1226851,2.95257,0.01927607,0.8528456,0.7290359,-0.5924398,2.224675,-4.37518e-05,0.9506863,0.2683107,0.7836186
53956,5328,3935,14.0,93.2836,0.09735898,3.295304,0.01961611,0.8904356,0.6717173,-0.7521115,2.037873,-0.0003010247,0.9727196,0.2606785,0.7989117
53959,5331,1278,13.0,92.2769,0.1101693,3.382314,0.02240341,0.8244876,0.6799231,-0.4282191,2.089885,-7.106573e-06,0.973913,0.2881639,0.8656356
53961,5333,1620,2.0,90.8163,0.1382351,3.058144,0.02114074,0.8106496,0.7615771,-0.3799731,2.131205,1.60566e-05,0.9731327,0.2758967,0.8679583
53962,5334,4386,4.0,91.2449,0.1247028,2.990244,0.02154937,0.9109324,0.7702646,-0.8088704,2.086375,1.455839e-05,0.9986171,0.2475887,0.8188595
53969,5341,1519,8.0,90.7718,0.138351,2.810467,0.0212032,0.9384032,0.7840438,-0.3791227,3.080477,-0.00027659,1.085389,0.2606018,0.8145722
53973,5345,1124,1.0,91.3322,0.1280646,3.115383,0.02330252,0.9487765,0.7765024,-0.1528347,2.965152,-0.0001847082,1.164715,0.25211,0.8906206
53974,5346,561,13.0,90.6917,0.1691426,2.52371,0.0215878,0.8323975,0.787988,-0.4494133,2.990478,-0.0001825517,1.183138,0.3082087,0.7573913
53975,5347,2810,1.0,92.7817,0.1143516,3.196822,0.02123558,0.7984066,0.7671207,-0.9107708,3.091907,-0.0001591603,1.188354,0.2314993,0.8213466
53976,5348,2568,3.0,93.9133,0.100297,3.24559,0.02206637,0.9478368,0.7418595,-0.6308371,3.035609,-0.0001703119,1.17551,0.2235055,0.8063842
53978,5350,3395,5.0,93.8684,0.09906309,3.114453,0.02268144,1.007609,0.7067014,-0.5505684,2.941958,3.271656e-05,1.113561,0.2450583,0.7559523
53980,5352,199,2.0,91.9336,0.1345136,2.963452,0.02328846,0.9028811,0.7580507,-1.016109,2.611854,5.3397e-05,1.151338,0.2757308,0.8315903
53981,5353,1137,1.0,91.8934,0.2069088,1.914639,0.02222879,0.7814618,0.7217967,-0.7893552,2.619544,4.957038e-05,1.145659,0.4410478,0.5903211
53990,5362,2338,1.0,91.6781,0.1227038,2.778161,0.02526186,1.066588,0.6811971,-0.3019017,2.261449,0.0004084853,1.077353,0.3202593,0.734357
53994,5366,3020,2.0,92.2158,0.138265,2.623688,0.02472463,1.070575,0.6913553,-0.07208948,2.204841,0.0002683295,0.9950446,0.3423501,0.7411468
53995,5367,2820,13.0,90.4532,0.1692504,2.302607,0.02446044,1.027394,0.7264138,-0.02529576,2.172757,0.0002608085,1.002058,0.3683219,0.7113724
53996,5368,3356,5.0,90.2856,0.1973343,2.051921,0.02437998,0.9799376,0.7386722,-0.1723344,2.155542,0.0002576905,1.018561,0.4075211,0.6720055
54000,5372,568,1.0,91.7313,0.2263181,1.838941,0.02214704,0.9575234,0.7827746,-0.4167917,2.422018,0.000315633,1.081693,0.4065523,0.6624854
54004,5376,3521,4.0,91.7112,0.2232323,1.861199,0.02101012,0.9840161,0.8052158,-0.5846673,2.719396,1.865136e-05,0.9882048,0.3776942,0.6858368
54007,5379,282,4.0,93.3663,0.1823485,2.172396,0.02299766,1.068176,0.7809211,-0.7450292,2.728255,0.0001704641,1.126728,0.3377789,0.7336061
54013,5385,2698,7.0,91.3162,0.2104072,1.705361,0.02438694,1.081289,0.7776419,-0.6702033,2.824876,-9.37836e-05,1.047655,0.3893299,0.6264313
54031,5403,604,2.0,94.2093,0.1397009,2.859708,0.01967748,0.7388873,0.8013626,-1.130159,2.890308,-0.0003683841,1.059414,0.2491855,0.7822429
54036,5408,3852,3.0,92.9092,0.1744895,2.397348,0.019974,0.8178145,0.8176244,-0.839227,2.916158,-0.000406085,0.9794713,0.2918546,0.7323381
54038,5410,1309,5.0,92.2591,0.1744895,2.397348,0.019974,0.8178145,0.8176244,-0.839227,2.484778,-0.0002999646,1.036424,0.2918546,0.7323381
54039,5411,180,1.0,92.507,0.1800072,1.853122,0.02002657,1.056765,0.7310728,-0.2651111,2.403338,-0.0003216138,1.007024,0.3754726,0.6154457
54040,5412,622,1.0,91.426,0.1689879,2.128788,0.01906141,1.07204,0.7177147,-0.604959,2.426525,-0.0003209781,1.023452,0.3663137,0.6872686
54041,5413,2304,1.0,91.7353,0.1689879,2.128788,0.01906141,1.07204,0.7177147,-0.604959,2.582634,0.0002429876,1.061916,0.3663137,0.6872686
54042,5414,2007,4.0,90.1843,0.1689879,2.128788,0.01906141,1.07204,0.7177147,-0.604959,2.230319,0.0001744448,1.037475,0.3663137,0.6872686
54043,5415,1101,6.0,90.2154,0.1917765,1.965878,0.01913604,0.9951456,0.7050214,-0.4659667,2.247266,0.000175936,1.032515,0.42562,0.6493846
54050,5422,237,5.0,91.7656,0.2071188,1.730115,0.02117851,1.023545,0.7328215,-0.4703919,2.417401,5.344223e-05,0.7748774,0.4263125,0.6089789
54056,5428,2649,8.0,90.4826,0.2123769,1.866736,0.01996077,1.036626,0.8188297,-0.3633959,2.294427,7.62942e-05,0.8487691,0.347484,0.6977136
54057,5429,4531,2.0,90.1452,0.2123769,1.866736,0.01996077,1.036626,0.8188297,-0.3633959,2.036085,-7.364788e-05,0.8603954,0.347484,0.6977136
54061,5433,3276,2.0,91.2428,0.1858781,2.045858,0.01886093,0.9910953,0.7533585,-1.043178,2.299164,0.0002060686,0.983957,0.3618773,0.6803438
54066,5438,2738,6.0,94.6958,0.1800759,2.135467,0.02185522,0.85155,0.7737857,-1.443016,2.870641,0.0003299306,1.16407,0.3383335,0.6474828
54067,5439,1762,6.0,94.6628,0.2049514,1.76975,0.02165645,0.9193606,0.7769936,-1.134275,2.805768,0.0003127124,1.157162,0.3764202,0.5976931
54069,5441,1708,1.0,91.352,0.2045849,2.05462,0.02400788,0.879748,0.811997,-0.5714701,2.91125,0.0003135821,0.999223,0.3476768,0.6745389
54073,5445,2027,1.0,90.023,0.1703327,2.564874,0.02506744,0.8467906,0.7750333,-0.5260509,2.771583,-0.0001410835,1.032896,0.3263725,0.7605181
