,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
83519,10670,13439,1.0,91.9752,0.2055477,2.097946,0.01935394,0.9305073,0.8138925,-0.4295769,3.011316,-0.000192435,0.9319584,0.3404871,0.7297664
83521,10672,13369,5.0,90.2197,0.1783146,2.224071,0.0201696,1.011638,0.7903961,-0.4310094,2.642825,-0.0001755693,1.123875,0.3187451,0.7390541
83522,10673,13503,6.0,91.3417,0.1759611,2.070456,0.01952578,1.052786,0.7927653,-0.3133081,2.633084,-0.0001797554,1.114912,0.3120736,0.6970378
83525,10676,10238,3.0,90.8192,0.1755765,2.215215,0.01880908,1.052636,0.7619877,-0.4973052,2.334094,-0.0002068939,1.113264,0.3358961,0.7425013
83527,10678,14160,1.0,91.9709,0.1120623,3.171222,0.01957566,1.039186,0.8020563,-1.650054,2.385195,-0.000182867,1.167085,0.2056322,0.9032758
83536,10687,13077,8.0,89.9748,0.06907256,3.944233,0.01916194,1.162645,0.6761871,-0.8193506,2.52898,8.341186e-05,1.074018,0.1943854,0.9516143
83538,10689,12955,8.0,91.2812,0.06907256,3.944233,0.01916194,1.162645,0.6761871,-0.8193506,2.783075,-0.0001269465,1.15326,0.1943854,0.9516143
83540,10691,11705,2.0,92.1804,0.06907256,3.944233,0.01916194,1.162645,0.6761871,-0.8193506,2.79168,-0.0001902859,1.221944,0.1943854,0.9516143
83545,10696,13053,2.0,91.9713,0.12567,2.602634,0.01989878,1.21447,0.6715879,-0.3558741,2.320585,0.0002476229,1.186476,0.3241753,0.7549924
83546,10697,14470,14.0,90.8508,0.12567,2.602634,0.01989878,1.21447,0.6715879,-0.3558741,2.305154,0.0001382081,0.9377715,0.3241753,0.7549924
83548,10699,10110,7.0,90.9592,0.08100445,3.532275,0.02071621,1.126819,0.668369,-1.035227,2.319722,0.0001396467,0.968467,0.229149,0.8480448
83552,10703,13035,7.0,91.6698,0.1333429,2.209062,0.02045739,1.270316,0.6512254,-0.7125782,2.487073,2.418743e-05,0.9813593,0.3641745,0.6491823
83562,10713,12367,10.0,93.8296,0.1760053,2.168915,0.02116568,1.014481,0.7671672,-1.325864,2.494055,0.0002773215,0.8503896,0.3361084,0.7034272
83565,10716,13437,4.0,91.8803,0.1612896,2.350144,0.02313607,1.027274,0.7593138,-0.9885527,2.417558,0.0003190807,0.920146,0.3209911,0.7244903
83579,10730,10778,1.0,90.3084,0.1585219,2.494768,0.02304498,0.9461927,0.7848718,-0.4717656,2.489472,4.922215e-05,0.9222328,0.2957858,0.7492281
83583,10734,13291,5.0,90.3257,0.05902795,4.648134,0.0230493,1.03873,0.7703251,-1.140161,2.654966,7.338456e-05,0.9565174,0.1394022,1.110175
83585,10736,12324,4.0,90.2173,0.05902795,4.648134,0.0230493,1.03873,0.7703251,-1.140161,2.666483,3.091457e-05,1.045743,0.1394022,1.110175
83587,10738,10485,5.0,90.3099,0.07531921,4.124172,0.02434193,1.130283,0.7703857,0.005957692,2.587184,1.385241e-05,0.9877444,0.169008,1.067043
83590,10741,11928,1.0,91.7934,0.07531921,4.124172,0.02434193,1.130283,0.7703857,0.005957692,2.052082,-4.442073e-05,1.229683,0.169008,1.067043
83599,10750,12801,9.0,91.3664,0.08429598,3.791061,0.02397073,1.199526,0.7838419,-0.08372142,2.566901,0.0003014094,0.9623756,0.1772614,1.024591
83600,10751,11621,1.0,92.803,0.08429598,3.791061,0.02397073,1.199526,0.7838419,-0.08372142,2.682664,-3.843506e-05,0.8920475,0.1772614,1.024591
83601,10752,14529,1.0,93.1835,0.08429598,3.791061,0.02397073,1.199526,0.7838419,-0.08372142,2.835029,-5.374963e-05,0.884476,0.1772614,1.024591
83621,10772,12849,1.0,91.7878,0.0724114,4.295937,0.02574387,1.07788,0.7912221,-1.474391,2.217781,9.072085e-05,0.8468371,0.1578183,1.091278
83624,10775,11069,3.0,91.6533,0.06078808,4.477934,0.02449441,1.085963,0.7690563,-1.687947,2.412796,0.0001238856,0.9803577,0.1452819,1.047375
83625,10776,13982,1.0,93.3955,0.06078808,4.477934,0.02449441,1.085963,0.7690563,-1.687947,2.113454,0.0003652244,1.000216,0.1452819,1.047375
83628,10779,14274,3.0,91.5974,0.06935559,4.078479,0.0257736,1.25981,0.7872781,-1.304459,2.470341,4.195282e-05,0.9196254,0.1545213,1.018558
83631,10782,13854,1.0,91.6581,0.06935559,4.078479,0.0257736,1.25981,0.7872781,-1.304459,2.418012,0.0001306739,0.9511076,0.1545213,1.018558
83634,10785,13267,8.0,94.0887,0.07135174,4.106909,0.02565725,1.276385,0.7727958,-1.391303,2.116417,0.0001624293,0.6981928,0.1635146,1.063499
83635,10786,10739,1.0,91.1773,0.07135174,4.106909,0.02565725,1.276385,0.7727958,-1.391303,2.218067,-2.927492e-05,0.9340607,0.1635146,1.063499
83639,10790,14784,1.0,91.0994,0.07135174,4.106909,0.02565725,1.276385,0.7727958,-1.391303,2.133213,-0.0001403421,0.9489941,0.1635146,1.063499
83652,10803,14226,11.0,96.1726,0.07994435,3.831933,0.020779,1.249164,0.7450192,-1.651573,2.020077,0.0003971931,0.8180305,0.1826265,1.046114
83655,10806,12423,13.0,94.112,0.08345924,3.670275,0.01890085,1.224605,0.7791029,-1.559669,2.029454,0.000368545,0.7778996,0.1696936,1.014825
83656,10807,11038,1.0,95.0809,0.08345924,3.670275,0.01890085,1.224605,0.7791029,-1.559669,2.283595,0.0003412194,0.7423234,0.1696936,1.014825
83657,10808,12982,5.0,94.8317,0.08345924,3.670275,0.01890085,1.224605,0.7791029,-1.559669,2.499304,0.0003119972,0.7601197,0.1696936,1.014825
83658,10809,11896,5.0,94.9788,0.0693575,4.13452,0.02036326,1.124084,0.7447368,-1.748612,2.566508,0.0003309702,0.7653574,0.1629274,1.037113
83659,10810,11272,7.0,91.866,0.0693575,4.13452,0.02036326,1.124084,0.7447368,-1.748612,2.408182,0.0001945654,0.9082011,0.1629274,1.037113
83661,10812,10173,2.0,92.0803,0.0693575,4.13452,0.02036326,1.124084,0.7447368,-1.748612,2.584764,-0.0001861132,0.967889,0.1629274,1.037113
83667,10818,11327,2.0,91.9864,0.06310741,4.519813,0.02145001,1.142804,0.7794399,-1.760472,2.650679,-5.83625e-05,0.9734188,0.1402433,1.165658
83669,10820,12362,4.0,90.7044,0.05252674,4.931393,0.02062013,1.166385,0.8108122,-1.753712,2.257137,-8.42176e-05,1.075758,0.1122439,1.251591
83671,10822,14208,7.0,92.0922,0.05252674,4.931393,0.02062013,1.166385,0.8108122,-1.753712,2.889671,-0.0002271328,1.004884,0.1122439,1.251591
83675,10826,14015,1.0,90.6333,0.05252674,4.931393,0.02062013,1.166385,0.8108122,-1.753712,2.32235,-6.640772e-05,1.011321,0.1122439,1.251591
83695,10846,14594,3.0,92.7129,0.06786531,4.408093,0.02457287,1.090969,0.8061677,-1.695049,2.88905,-0.0001541401,1.197782,0.1432242,1.114578
83697,10848,14165,9.0,93.1863,0.06786531,4.408093,0.02457287,1.090969,0.8061677,-1.695049,2.966369,-0.0002393074,1.15931,0.1432242,1.114578
83702,10853,13079,1.0,93.7413,0.07739027,3.858715,0.02481851,1.193193,0.8191218,-1.379098,2.749066,-7.632878e-05,1.246661,0.1532921,0.9858985
83705,10856,12360,1.0,91.7914,0.1165739,3.16776,0.02274103,1.111853,0.8071698,-1.102662,2.502182,-0.0002516455,1.11733,0.2148183,0.9350389
83708,10859,13668,1.0,92.8028,0.08864793,3.768603,0.02163368,1.069471,0.7781359,-0.869529,2.905689,-0.0004784086,1.035359,0.1831983,1.016398
83711,10862,13008,13.0,89.4369,0.08864793,3.768603,0.02163368,1.069471,0.7781359,-0.869529,2.376262,-6.263696e-05,1.075087,0.1831983,1.016398
83718,10869,12162,10.0,90.9093,0.08800537,3.636998,0.01898319,1.030917,0.7418684,-0.7728598,3.084667,-8.66131e-05,0.930209,0.1955647,0.9485845
83722,10873,10431,1.0,90.7528,0.08800537,3.636998,0.01898319,1.030917,0.7418684,-0.7728598,2.983895,-8.910451e-05,0.9629792,0.1955647,0.9485845
83723,10874,13728,9.0,90.3072,0.08800537,3.636998,0.01898319,1.030917,0.7418684,-0.7728598,2.911948,-0.0002218683,1.02721,0.1955647,0.9485845
83724,10875,13893,6.0,89.941,0.08800537,3.636998,0.01898319,1.030917,0.7418684,-0.7728598,2.794626,3.975893e-05,1.112372,0.1955647,0.9485845
83725,10876,13196,3.0,90.4347,0.1051348,3.260621,0.01991433,1.103919,0.7158678,-0.2034023,2.739559,2.80996e-05,1.086951,0.2452711,0.9050184
83726,10877,11955,6.0,91.3455,0.1051348,3.260621,0.01991433,1.103919,0.7158678,-0.2034023,2.780411,7.1476e-05,1.129708,0.2452711,0.9050184
83728,10879,13237,14.0,90.4659,0.09807637,3.387812,0.01992639,0.9630596,0.727217,-0.5439409,2.856,9.184733e-05,1.13965,0.2243512,0.8711576
83733,10884,11231,1.0,89.9629,0.1396481,2.749756,0.0237259,0.985005,0.7511604,-0.1097127,2.920327,-7.512813e-06,1.085592,0.2906875,0.7887266
83736,10887,14083,1.0,91.1244,0.119472,2.860462,0.02101764,0.9926691,0.6858394,-0.2897207,3.128997,0.0001067011,0.9503261,0.3000449,0.756783
83739,10890,11234,1.0,90.7849,0.1346743,2.773637,0.024227,1.030745,0.7150394,-0.403519,3.031633,0.0001021375,0.9751005,0.3120501,0.7828601
83743,10894,10818,2.0,91.0204,0.1453671,2.671788,0.02314939,0.9224326,0.7175011,-0.5221438,2.687222,0.000166805,0.9447734,0.3285898,0.7517114
83744,10895,11697,1.0,90.5401,0.1066731,3.240224,0.02588154,0.9998126,0.6929914,-0.8428492,2.67148,0.0001766979,0.9622165,0.2773604,0.8194823
83746,10897,12324,7.0,90.3243,0.08310676,3.819788,0.02533513,1.002257,0.7161324,-0.9098687,2.324737,0.0001064592,0.9251369,0.2127074,0.9239595
83747,10898,12755,5.0,92.127,0.1145637,3.169167,0.02482615,1.095574,0.73131,-0.5252179,2.237738,8.52034e-05,0.9146303,0.2618367,0.8817567
83748,10899,14793,7.0,91.0901,0.07952838,3.817363,0.02436475,1.089056,0.7219284,-0.6935491,2.293927,9.32944e-05,0.9145379,0.2005778,0.9308891
83751,10902,13084,13.0,90.6988,0.08958541,3.649723,0.02595058,1.023402,0.7309716,-0.3874526,2.214191,2.720215e-05,0.9306689,0.2174357,0.902766
83752,10903,10885,1.0,91.3109,0.08958541,3.649723,0.02595058,1.023402,0.7309716,-0.3874526,2.10376,6.372701e-05,0.8758162,0.2174357,0.902766
83753,10904,13802,6.0,90.1293,0.1195534,3.11578,0.02516127,1.07352,0.761986,-0.2225732,2.035045,4.665418e-05,0.8768594,0.2503499,0.8819684
83758,10909,13341,16.0,89.9182,0.1130347,3.286049,0.02584764,1.016667,0.762224,-0.3621617,2.191456,0.0001487949,1.108491,0.2401548,0.8959876
83759,10910,12234,2.0,91.2966,0.1130347,3.286049,0.02584764,1.016667,0.762224,-0.3621617,2.626431,-0.0001675928,1.234659,0.2401548,0.8959876
83762,10913,13323,3.0,91.4759,0.1223585,2.824047,0.02381997,1.078745,0.6755574,-0.4359597,2.657217,-0.0001699646,1.230111,0.3217129,0.7605317
83765,10916,13654,2.0,92.1546,0.1222554,2.810307,0.02587644,1.114593,0.6792026,-0.2898849,2.52338,-0.0002486731,1.173715,0.3225032,0.7548908
83775,10926,10091,3.0,89.7371,0.1139249,3.022011,0.02425831,1.098862,0.7387209,-0.4311564,2.480623,1.66258e-05,0.9838043,0.2543984,0.8229571
83776,10927,10079,1.0,91.0338,0.1331547,2.747076,0.02363655,1.072723,0.7197181,-0.3468759,2.488868,1.457784e-05,0.9799103,0.3039328,0.7858547
83778,10929,12669,1.0,92.5172,0.1331547,2.747076,0.02363655,1.072723,0.7197181,-0.3468759,2.835281,0.0002441273,0.9044667,0.3039328,0.7858547
83786,10937,10692,3.0,91.7701,0.08028492,3.647112,0.0233023,1.122798,0.6967665,-1.3582,2.332768,1.459551e-05,1.203959,0.214696,0.8758215
83795,10946,10051,8.0,91.0521,0.1304167,2.714237,0.02051191,1.181544,0.8103051,-1.143326,2.133726,-0.0001929748,0.9817569,0.2308468,0.8496902
83797,10948,10272,2.0,91.0204,0.1408643,2.557641,0.0215633,1.16917,0.8101844,-0.9814756,2.079964,-0.0001266598,1.166058,0.248434,0.8155302
83798,10949,14817,10.0,91.9079,0.1603674,2.074151,0.02274072,1.256721,0.8042207,-0.6444656,2.00038,-0.0001387016,1.156786,0.2841072,0.7212917
83800,10951,10824,4.0,90.0684,0.1280494,2.872028,0.02367081,1.092104,0.7705234,-0.8080772,2.129948,-0.0001099969,1.151059,0.2566325,0.8371707
83803,10954,10154,9.0,90.7856,0.08293348,3.759078,0.02547099,1.145264,0.7773743,-1.163098,2.416498,-5.613557e-05,1.082854,0.1804512,0.9572985
83805,10956,12275,6.0,90.795,0.07909253,3.987227,0.02577839,1.269733,0.812449,-0.814824,2.46253,5.012183e-05,1.150411,0.1598535,1.097137
83807,10958,14762,8.0,89.6656,0.07909253,3.987227,0.02577839,1.269733,0.812449,-0.814824,2.033816,4.981253e-05,1.054212,0.1598535,1.097137
83815,10966,11507,1.0,91.6451,0.07111935,4.123916,0.02385919,1.27988,0.8125249,-0.9166976,2.502621,-0.0002165475,1.142176,0.1448397,1.100307
83822,10973,14744,2.0,91.9017,0.08939644,3.45518,0.02245233,1.243549,0.7917023,-0.9170681,2.409241,-0.0001783721,1.136189,0.1794739,0.9405977
83823,10974,13335,3.0,93.1387,0.1111606,2.780192,0.02201587,1.25505,0.7703501,-1.176505,2.395606,-0.0001769774,1.150463,0.2255001,0.7927254
83826,10977,14985,4.0,93.7024,0.1111606,2.780192,0.02201587,1.25505,0.7703501,-1.176505,2.485516,-0.000152706,1.156673,0.2255001,0.7927254
83839,10990,11586,1.0,91.1319,0.1022645,3.415712,0.01928312,0.9537088,0.8003201,-1.13738,2.828231,-0.0002209674,1.024429,0.1907719,0.9239826
83840,10991,14139,4.0,91.5477,0.1022645,3.415712,0.01928312,0.9537088,0.8003201,-1.13738,2.956035,-0.0001178382,1.193839,0.1907719,0.9239826
83844,10995,13246,2.0,93.0653,0.1171684,2.691898,0.02249729,1.13488,0.7273719,-0.5019074,2.960599,-0.0002193847,1.068989,0.2652009,0.730283
83845,10996,11069,5.0,90.8215,0.1007679,3.266922,0.0232018,1.057161,0.7187956,-0.8514383,3.013459,-0.0002060595,1.085769,0.2411878,0.8408281
83848,10999,11042,5.0,93.2933,0.1373336,2.872179,0.02205305,1.016236,0.7476545,-0.5721753,2.965151,6.384987e-05,1.171383,0.286287,0.8508804
83857,11008,10416,2.0,92.4344,0.2034116,2.158172,0.02444682,0.7385966,0.7331934,-0.3613576,2.937288,0.0003485765,1.189004,0.4250638,0.6435016
83862,11013,10935,2.0,91.614,0.134777,2.685999,0.0244658,0.9937934,0.6986034,-0.08873297,2.989097,-0.0001638036,1.078462,0.3276059,0.7323306
83865,11016,14960,6.0,91.6207,0.1186703,2.646563,0.02217815,1.099979,0.6451312,0.03014227,3.052936,-0.0002506998,1.126972,0.3399677,0.6879785
83867,11018,11230,2.0,90.9732,0.1408196,2.496597,0.02121147,0.9076499,0.669117,-0.5635114,2.947205,6.440144e-05,1.167005,0.3633433,0.6697669
83873,11024,13044,1.0,92.3061,0.152505,2.398736,0.02081764,0.8811789,0.7067288,-1.055561,3.106876,4.355861e-05,1.22625,0.3483058,0.6716894
83874,11025,12609,1.0,91.4681,0.152505,2.398736,0.02081764,0.8811789,0.7067288,-1.055561,3.04787,-4.382165e-05,1.127752,0.3483058,0.6716894
83875,11026,10881,1.0,91.6733,0.152505,2.398736,0.02081764,0.8811789,0.7067288,-1.055561,3.124357,-0.00020695,1.004264,0.3483058,0.6716894
83878,11029,11052,1.0,92.7976,0.1216264,2.799759,0.02255859,1.048106,0.7314906,-0.6792981,2.817902,-9.776591e-05,0.759638,0.2706689,0.7619362
83880,11031,12565,5.0,91.6243,0.1446428,2.511496,0.02315738,1.099465,0.7253498,-0.1834035,3.037273,0.0001762594,0.8625402,0.3201558,0.7492974
83884,11035,12406,1.0,97.007,0.1831426,2.003395,0.02244835,0.9956127,0.7764598,0.6356457,2.165991,-0.0001586711,0.7473286,0.3420775,0.6530565
83887,11038,14903,1.0,93.9538,0.1126004,2.819877,0.02368126,1.119262,0.6649956,0.06979487,2.232385,-0.0001385777,0.7604262,0.3096334,0.7276594
83888,11039,13968,4.0,94.1336,0.1455199,2.286006,0.02537153,1.143713,0.7167195,0.2997373,2.130371,-0.0001505452,0.7644973,0.3339303,0.6720774
83895,11046,14011,4.0,90.407,0.161663,2.068596,0.02314177,1.081547,0.6907963,-0.4234676,2.32608,-9.448778e-05,0.9411736,0.3886192,0.6265503
83915,11066,10232,1.0,92.7174,0.1665202,1.980178,0.02085152,1.245785,0.7409809,0.2401926,2.440111,0.000226666,0.9701734,0.3424369,0.6878037
83920,11071,13113,4.0,92.4143,0.1023832,3.21086,0.02065601,1.226246,0.7462618,0.07209509,2.32863,0.0004225047,1.000219,0.2220899,0.9169063
83922,11073,12691,4.0,93.5842,0.1233367,2.756236,0.02046051,1.203165,0.7440912,-0.04480563,2.319436,0.000423217,1.008654,0.260879,0.8242352
83923,11074,14736,1.0,92.7915,0.1233367,2.756236,0.02046051,1.203165,0.7440912,-0.04480563,2.573025,0.0002672814,1.056527,0.260879,0.8242352
83924,11075,11615,1.0,90.6394,0.1233367,2.756236,0.02046051,1.203165,0.7440912,-0.04480563,2.124355,0.0002349425,0.9609721,0.260879,0.8242352
83926,11077,14932,6.0,89.3938,0.112536,3.055308,0.02138923,1.120047,0.7288033,-0.2950559,2.274184,7.807958e-05,0.9904153,0.2533527,0.8546822
83931,11082,11472,2.0,92.2014,0.1299207,2.741882,0.02293081,1.150213,0.743815,-0.2283925,2.768673,0.0002154815,0.9633343,0.2774381,0.81054
83937,11088,14616,3.0,92.0212,0.1280503,2.534263,0.02105792,1.22593,0.6732637,-0.4729561,2.376516,-0.0002506016,0.8997003,0.330372,0.7358737
83939,11090,12673,1.0,89.9173,0.1694509,2.010841,0.02187755,1.139715,0.7036227,-0.4914429,2.16068,1.907613e-05,1.078323,0.3877568,0.6520444
83941,11092,12655,1.0,90.6729,0.1507653,2.860677,0.02251453,0.9526415,0.7885122,-0.3929698,2.224078,3.214517e-05,1.071086,0.2797323,0.8795087
83944,11095,14997,5.0,90.1685,0.1629608,2.504196,0.01973711,0.9812696,0.8113979,-0.681779,2.27135,-1.128616e-05,0.9525936,0.2784802,0.8031879
83947,11098,10328,2.0,90.8395,0.2047678,2.06257,0.02089972,0.8012036,0.7395964,-0.5902436,2.242641,-8.932963e-05,0.9698529,0.4137304,0.647732
83951,11102,14157,1.0,90.8706,0.1465245,2.476142,0.02154799,0.9233873,0.6865434,-0.2661797,2.561062,-0.0001071685,0.9994594,0.3579496,0.6854027
83955,11106,12833,5.0,93.904,0.175395,1.843223,0.02367104,0.9484134,0.6578469,0.04266197,2.06828,-1.550095e-05,0.9924483,0.4614776,0.5418018
83958,11109,11607,2.0,92.9285,0.1404167,2.382002,0.02325681,0.8559993,0.6409913,-0.7604487,2.756076,8.92957e-05,0.964057,0.3999262,0.6036259
83966,11117,14261,1.0,93.804,0.1424257,2.549724,0.02247114,0.7660231,0.6416736,-0.9857429,3.066964,-0.0002598293,1.15283,0.4020474,0.6451555
83969,11120,10637,5.0,97.0847,0.126499,2.506989,0.02268582,0.8735233,0.6511852,-1.063081,2.456845,-0.0001075283,1.206469,0.353335,0.6131368
83971,11122,14717,3.0,99.2861,0.142361,2.11602,0.02478038,0.9647878,0.6861153,-1.076006,2.704475,-0.0002428913,1.02099,0.3564186,0.5588739
83975,11126,14816,7.0,91.2419,0.187337,2.047948,0.02532355,0.8436426,0.6805301,-0.7411801,2.326176,-6.356774e-05,0.9526945,0.4605807,0.5950132
83978,11129,11530,1.0,91.3247,0.187337,2.047948,0.02532355,0.8436426,0.6805301,-0.7411801,2.452989,0.0001837946,1.037336,0.4605807,0.5950132
83986,11137,12825,1.0,91.968,0.1867449,2.2185,0.02544792,0.7386729,0.6925793,-0.8592721,3.081016,9.842132e-05,0.9778819,0.443719,0.6227316
83988,11139,13343,4.0,92.6549,0.1542977,2.488971,0.02623909,0.8408134,0.7349023,-1.048331,3.074811,0.0002272553,1.100475,0.3354697,0.6760208
83989,11140,14213,1.0,92.142,0.1542977,2.488971,0.02623909,0.8408134,0.7349023,-1.048331,2.919807,-1.815603e-05,1.081159,0.3354697,0.6760208
83992,11143,11511,1.0,91.595,0.1713276,2.210556,0.02596147,0.8806236,0.7135637,-0.9467758,2.792672,-7.210132e-05,1.177143,0.3887345,0.6314187
83993,11144,13463,2.0,91.8202,0.1713276,2.210556,0.02596147,0.8806236,0.7135637,-0.9467758,3.034848,4.345574e-06,1.151908,0.3887345,0.6314187
83995,11146,14802,2.0,93.0005,0.1937046,1.748668,0.02602668,0.9651804,0.7298013,-1.106504,2.953719,-9.066904e-06,1.172408,0.4137652,0.55986
83997,11148,11444,4.0,94.4082,0.1937046,1.748668,0.02602668,0.9651804,0.7298013,-1.106504,2.871809,-0.000161116,0.9034235,0.4137652,0.55986
84001,11152,10255,3.0,94.5364,0.1857169,2.098686,0.02588752,0.8825712,0.6682995,-1.090524,2.903515,-6.430294e-05,0.9901727,0.4752285,0.6117065
84002,11153,13173,2.0,93.3097,0.1655808,2.509271,0.02616638,0.8272552,0.7063312,-1.008387,2.932961,-5.736501e-05,0.9811141,0.385628,0.7008213
84003,11154,14151,4.0,93.1821,0.1704986,2.434498,0.0254384,0.7292937,0.7053357,-1.231961,2.987765,-4.626754e-05,0.9874383,0.3951392,0.6625918
84007,11158,12380,1.0,90.6578,0.1574414,2.213249,0.02546262,0.98242,0.6444345,-0.65885,2.797104,-0.0001105725,1.100942,0.4419696,0.6117857
84011,11162,13996,2.0,90.2456,0.1495635,2.317176,0.02550157,1.070871,0.6420292,-0.2942781,2.496909,7.53151e-05,1.141035,0.4262702,0.647258
84013,11164,14554,1.0,90.8154,0.1495635,2.317176,0.02550157,1.070871,0.6420292,-0.2942781,2.241803,-1.766391e-05,1.155718,0.4262702,0.647258
84014,11165,10853,5.0,91.1353,0.1495635,2.317176,0.02550157,1.070871,0.6420292,-0.2942781,2.054317,0.0001258471,1.258392,0.4262702,0.647258
84020,11171,14707,1.0,90.6499,0.1739373,2.086803,0.02460041,1.003557,0.6672392,-0.5432812,2.435539,-0.0002170395,1.071266,0.4473904,0.6227306
84021,11172,10979,7.0,91.2036,0.1739373,2.086803,0.02460041,1.003557,0.6672392,-0.5432812,2.638481,-0.0002709498,1.058682,0.4473904,0.6227306
84023,11174,13322,2.0,91.7706,0.177573,2.121697,0.02560244,0.9301432,0.6757315,0.0001583891,2.881815,-0.0003200985,1.01042,0.4463727,0.6199152
84029,11180,10519,1.0,94.2847,0.2014764,2.127837,0.02463898,0.7644953,0.6579341,-0.4513149,2.614819,0.0002635311,1.071714,0.5238424,0.6173188
84030,11181,11154,1.0,93.9352,0.2014764,2.127837,0.02463898,0.7644953,0.6579341,-0.4513149,2.924096,-3.502025e-05,1.107109,0.5238424,0.6173188
84031,11182,13386,7.0,94.2372,0.2014764,2.127837,0.02463898,0.7644953,0.6579341,-0.4513149,2.940952,6.603346e-05,0.8890138,0.5238424,0.6173188
84032,11183,10435,1.0,92.7901,0.2014764,2.127837,0.02463898,0.7644953,0.6579341,-0.4513149,2.89697,-0.0001635003,0.9546257,0.5238424,0.6173188
84033,11184,14355,1.0,92.7622,0.2014764,2.127837,0.02463898,0.7644953,0.6579341,-0.4513149,2.572877,-0.0001937706,1.107462,0.5238424,0.6173188
84035,11186,10548,7.0,91.727,0.2167841,2.013087,0.02365842,0.7942811,0.6900676,-0.09458558,2.490231,-0.0001968859,1.191186,0.5062789,0.6229724
84037,11188,11971,1.0,94.5022,0.2167841,2.013087,0.02365842,0.7942811,0.6900676,-0.09458558,2.938399,-0.0003231433,1.059492,0.5062789,0.6229724
84042,11193,11450,5.0,92.7401,0.1666639,2.205577,0.0233581,0.8960682,0.6484103,-0.9873053,2.805225,-0.0001660237,1.061602,0.4534964,0.617598
84048,11199,13601,4.0,90.8367,0.142865,2.685796,0.02425251,1.001029,0.7381928,-0.9064366,2.677181,1.655437e-05,0.9451674,0.3078599,0.7739858
84052,11203,11373,4.0,92.4331,0.1245995,3.015383,0.02357664,0.9656227,0.7873396,-1.394738,2.337153,0.0003307498,1.052264,0.2400701,0.8384782
84057,11208,12403,1.0,92.963,0.08826495,3.85527,0.02592066,1.067268,0.7722529,-1.331954,2.40782,0.0003778023,1.125,0.1925463,1.015377
84062,11213,13080,4.0,92.5219,0.08149017,3.454665,0.0253796,1.257252,0.6993395,-1.238011,2.420324,0.0001745807,1.117165,0.2198308,0.8324894
84063,11214,13620,5.0,91.7918,0.0864344,3.377867,0.02499331,1.148284,0.6736967,-1.278707,2.490214,0.0001881526,1.111046,0.2469265,0.7991865
84065,11216,12852,2.0,93.4171,0.0864344,3.377867,0.02499331,1.148284,0.6736967,-1.278707,3.102763,0.0001035179,0.8146208,0.2469265,0.7991865
84066,11217,11353,8.0,91.7399,0.0864344,3.377867,0.02499331,1.148284,0.6736967,-1.278707,2.934352,-8.540935e-05,0.9200014,0.2469265,0.7991865
84069,11220,13476,1.0,94.6641,0.0864344,3.377867,0.02499331,1.148284,0.6736967,-1.278707,2.451423,-0.0003652176,0.8012964,0.2469265,0.7991865
84071,11222,13004,1.0,91.6491,0.0864344,3.377867,0.02499331,1.148284,0.6736967,-1.278707,2.581406,-9.244621e-05,1.006475,0.2469265,0.7991865
84079,11230,10593,1.0,91.2152,0.1345287,2.619179,0.02593991,1.081877,0.6855392,-0.4229226,2.388576,-0.0002868353,0.8548944,0.3428194,0.7218902
84080,11231,10426,1.0,91.6896,0.1345287,2.619179,0.02593991,1.081877,0.6855392,-0.4229226,2.523556,-0.0002812265,1.106167,0.3428194,0.7218902
84085,11236,13286,3.0,91.9345,0.172871,2.250265,0.02570294,0.8748598,0.6812532,0.3409604,2.674992,1.864171e-05,0.9212819,0.4292512,0.6382292
84087,11238,14245,15.0,90.5198,0.1243639,2.922157,0.02580913,0.9611471,0.6843622,-0.5364011,2.901889,0.0001157043,0.8852655,0.322017,0.7613515
84089,11240,13012,9.0,90.8815,0.1243639,2.922157,0.02580913,0.9611471,0.6843622,-0.5364011,2.913935,0.0002834219,1.024526,0.322017,0.7613515
84093,11244,10140,5.0,91.163,0.1155994,2.860694,0.02140352,0.8969942,0.6493805,-0.54097,2.735023,-0.0001027173,1.041771,0.3264137,0.7048417
84097,11248,13635,5.0,90.8097,0.1262035,2.705108,0.02188406,0.9494188,0.6848448,-0.5126475,2.977125,-0.0001719115,0.9941064,0.3171168,0.7076552
84098,11249,12839,2.0,91.558,0.1262035,2.705108,0.02188406,0.9494188,0.6848448,-0.5126475,2.640301,0.0002305329,1.025912,0.3171168,0.7076552
84101,11252,11683,2.0,92.301,0.1155775,3.00619,0.02161651,0.9136182,0.709362,-0.728227,2.895612,0.0003784889,0.9694883,0.2739262,0.7744646
84102,11253,10956,3.0,92.6913,0.1155775,3.00619,0.02161651,0.9136182,0.709362,-0.728227,2.992591,0.000420692,1.032199,0.2739262,0.7744646
84104,11255,10379,1.0,93.7458,0.07970001,3.830945,0.02097382,0.9529032,0.720829,-0.4670623,3.016654,0.0004156562,1.013203,0.1949943,0.9222811
84105,11256,11075,2.0,92.4798,0.09781766,3.509915,0.02175416,0.9163689,0.7023098,-0.6538585,3.013235,0.0004211856,1.026474,0.2437276,0.8891494
84107,11258,11259,11.0,90.248,0.09962612,3.418253,0.02030349,0.925087,0.6949465,-0.6339463,2.778594,0.0001129974,1.122407,0.2496606,0.872487
